datetimeLocal,pm1,pm25,relativehumidity,temperature,um003
2025-08-09 04:00:00+00:00,17.616666714350384,30.27499993642171,71.19166628519694,23.96249993642171,999.0416666666666
2025-08-09 05:00:00+00:00,16.70833357175191,28.41250022252401,71.69583320617676,23.933333079020183,938.7083333333334
2025-08-09 06:00:00+00:00,20.78333330154419,32.67500034968058,71.71666781107585,23.94583336512248,1133.9166666666667
2025-08-09 07:00:00+00:00,22.272727272727277,34.87727303938432,70.74545565518466,24.131817730990324,1249.4545454545455
2025-08-09 08:00:00+00:00,26.420833428700764,41.29166666666666,69.42083231608073,24.458333492279053,1612.875
2025-08-09 09:00:00+00:00,25.166666666666668,39.499999364217125,67.78333409627278,24.925000190734863,1525.4166666666667
2025-08-09 10:00:00+00:00,22.670833428700764,35.416666666666664,65.02916622161865,25.470832983652752,1273.9166666666667
2025-08-09 11:00:00+00:00,17.387499968210857,29.795833428700764,60.17499987284342,26.53333330154419,1027.125
2025-08-09 12:00:00+00:00,9.891666650772097,22.3125,56.34166622161865,27.27916685740153,735.5416666666666
2025-08-09 13:00:00+00:00,8.137500047683716,20.14166657129924,58.21666717529297,26.674999713897705,694.2916666666666
2025-08-09 14:00:00+00:00,8.408333341280619,20.479166825612385,63.35416730244955,25.737500190734863,681.7083333333334
2025-08-09 15:00:00+00:00,12.00000011920929,23.958333492279053,63.81249904632568,25.387499968210857,812.1666666666666
2025-08-09 16:00:00+00:00,17.187499682108562,28.8125,64.93333180745442,25.30416663487752,1006.5
2025-08-09 17:00:00+00:00,13.81250007947286,26.59166669845581,67.00416628519694,25.020833492279053,898.5833333333334
2025-08-09 18:00:00+00:00,15.983333349227903,27.68749984105428,67.13333320617676,24.612499713897705,932.375
2025-08-09 19:00:00+00:00,22.16249990463257,35.262499968210854,65.68749968210857,24.81249984105428,1278.875
2025-08-09 20:00:00+00:00,23.03750006357829,36.21666653951009,66.14999930063884,24.90416669845581,1360.3333333333333
2025-08-09 21:00:00+00:00,21.05416663487752,33.31666644414266,68.40416781107585,24.82499933242798,1141.2916666666667
2025-08-09 22:00:00+00:00,20.545833428700764,33.49166679382324,69.79999923706055,24.58333333333333,1124.375
2025-08-09 23:00:00+00:00,23.691666920979817,37.82499980926514,70.68749872843425,24.512499809265137,1372.625
2025-08-10 00:00:00+00:00,23.1291667620341,38.23750019073486,71.03749974568684,24.5666667620341,1346.625
2025-08-10 01:00:00+00:00,22.512499888737995,37.71250025431315,70.19583320617676,24.62083387374878,1304.6666666666667
2025-08-10 02:00:00+00:00,17.570833444595337,30.125,70.47499910990398,24.358333587646484,991.5
2025-08-10 03:00:00+00:00,25.37083355585734,41.620833237965904,68.95000076293945,24.75416628519694,1603.2083333333333
2025-08-10 04:00:00+00:00,25.84583330154419,42.24166679382324,70.08333333333333,24.33333301544189,1621.0416666666667
2025-08-10 05:00:00+00:00,20.20833333333333,32.67083342870077,69.63333511352539,24.37499968210856,1103.3333333333333
2025-08-10 06:00:00+00:00,23.99583339691162,38.49583371480306,68.17499860127766,24.57083336512248,1451.5
2025-08-10 07:00:00+00:00,30.791666825612385,48.83749993642172,68.0625,24.758333524068195,2132.75
2025-08-10 08:00:00+00:00,25.416666825612385,40.44583320617676,66.1041653951009,25.404167016347248,1602.2083333333333
2025-08-10 09:00:00+00:00,11.945833285649618,24.15833330154419,63.46666590372721,26.03750006357829,844.0
2025-08-10 10:00:00+00:00,7.266666650772095,18.95416680971781,62.895833333333336,26.00833336512248,624.625
2025-08-10 11:00:00+00:00,13.150000095367432,26.02500033378601,60.77500025431315,26.47083330154419,827.9166666666666
2025-08-10 12:00:00+00:00,6.095833261807759,15.587500095367432,59.74166711171468,26.91249990463257,578.5833333333334
2025-08-10 13:00:00+00:00,6.8166667222976685,14.804166793823242,59.01666641235352,27.21666669845581,603.2916666666666
2025-08-10 14:00:00+00:00,4.97083334128062,11.00416668256124,58.624999364217125,27.24166663487752,504.7083333333333
2025-08-10 15:00:00+00:00,9.50000007947286,18.941666563351948,59.6875,27.09583330154419,733.3333333333334
2025-08-10 16:00:00+00:00,8.18333331743876,18.46666677792867,62.43333339691162,26.400000254313152,680.4583333333334
2025-08-10 17:00:00+00:00,13.62916660308838,22.68333339691162,63.237500508626304,26.07083320617676,972.7916666666666
2025-08-10 18:00:00+00:00,11.625,22.82083336512248,67.24166615804036,25.12499984105428,809.2916666666666
2025-08-10 19:00:00+00:00,14.829166650772097,27.487500190734863,71.33333396911621,24.24583339691162,922.4583333333334
2025-08-10 20:00:00+00:00,18.849999745686848,31.14166657129924,73.0666675567627,23.99583339691162,1045.625
2025-08-10 21:00:00+00:00,15.229166428248089,28.14999993642171,73.85416730244954,24.02083333333333,962.75
2025-08-10 22:00:00+00:00,11.962499936421713,25.16250006357829,72.21250025431316,24.324999968210857,788.5
2025-08-10 23:00:00+00:00,15.512499849001566,29.34583346048991,71.34999974568684,24.49999968210856,999.875
2025-08-11 00:00:00+00:00,13.012500166893004,26.487500190734863,70.33750089009602,24.68750031789144,906.7083333333334
2025-08-11 01:00:00+00:00,14.637499809265137,29.6916667620341,69.96666653951009,24.80416679382324,1084.4583333333333
2025-08-11 02:00:00+00:00,10.100000023841858,22.54166658719381,72.57083384195964,24.45833317438761,744.4166666666666
2025-08-11 03:00:00+00:00,4.537499944368999,10.850000103314718,71.9375,24.43333355585734,502.0
2025-08-11 04:00:00+00:00,4.058333357175191,9.850000063578287,71.25416628519694,24.65000041325887,463.7916666666667
2025-08-11 05:00:00+00:00,4.716666678587596,11.537499944368998,72.19583320617676,24.5625,490.6666666666667
2025-08-11 06:00:00+00:00,8.50000003973643,18.87499992052714,72.26249885559082,24.641666889190677,665.2083333333334
2025-08-11 07:00:00+00:00,14.537500143051147,26.504166920979817,73.22916666666667,24.30416679382324,873.375
